transaction_id;product_id;locale;order_type;size;reason_code;price;fit_return_w_empty_reason_code;Fit Return;Product Name;Gender;date
791166838;2305;us;purchased;L;;34,31;FALSE;FALSE;space_suit;female;26.11.21
298807643;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;15.12.21
164066364;1219;us;purchased;XL;;333,72;FALSE;FALSE;space_helmet;female;05.12.21
859433269;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;female;21.12.21
931298346;6678;france;returned;S;;;FALSE;FALSE;space_gloves;male;27.11.21
679267757;2305;switzerland;returned;L;;;FALSE;FALSE;space_suit;male;22.11.21
487147345;2305;canada;purchased;XL;;406,93;FALSE;FALSE;space_suit;male;25.08.21
125070205;2305;us;purchased;M;;;FALSE;FALSE;space_suit;male;21.11.21
527496666;2305;us;purchased;XS;;14,13;FALSE;FALSE;space_suit;female;12.10.21
280358315;2305;germany;purchased;XL;;;FALSE;FALSE;space_suit;female;22.10.21
646426526;4982;canada;purchased;XL;;;FALSE;FALSE;space_socks;female;27.09.21
497942766;1219;us;purchased;XL;;-382,41;FALSE;FALSE;space_helmet;female;02.12.21
112949883;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;26.12.21
191245706;6678;canada;purchased;M;;463,35;FALSE;FALSE;space_gloves;male;31.10.21
990391848;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;14.11.21
474009592;2305;ireland;purchased;M;;;FALSE;FALSE;space_suit;male;19.09.21
944352423;2305;us;purchased;S;;427,74;FALSE;FALSE;space_suit;male;25.10.21
696403125;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;female;17.12.21
478530689;9602;uk;purchased;M;;;FALSE;FALSE;space_underwear;male;10.10.21
546631000;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;26.11.21
615237340;6678;germany;purchased;XL;;;FALSE;FALSE;space_gloves;male;27.12.21
601282603;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;17.12.21
981315104;6678;france;purchased;M;;;FALSE;FALSE;space_gloves;male;22.11.21
912666234;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;11.07.21
311332923;4982;uk;purchased;L;;;FALSE;FALSE;space_socks;female;04.12.21
616846220;9602;us;returned;S;;-277,81;FALSE;FALSE;space_underwear;male;07.12.21
685847715;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;04.10.21
832047261;2305;us;purchased;L;;370,63;FALSE;FALSE;space_suit;male;20.12.21
378864452;4982;canada;returned;M;;525,5;FALSE;FALSE;space_socks;female;02.11.21
694144085;2305;us;purchased;M;;395,8;FALSE;FALSE;space_suit;female;16.10.21
483392467;6678;us;purchased;XS;;193,28;FALSE;FALSE;space_gloves;male;05.10.21
130800103;2305;canada;purchased;M;;711,5;FALSE;FALSE;space_suit;female;24.12.21
505413843;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;25.11.21
122049123;6678;canada;purchased;XL;;;FALSE;FALSE;space_gloves;male;19.10.21
872967102;2305;canada;purchased;3XL;;412,5;FALSE;FALSE;space_suit;female;03.06.21
755436696;6678;canada;returned;S;;350,35;FALSE;FALSE;space_gloves;male;19.09.21
217579642;2305;uk;returned;M;;;FALSE;FALSE;space_suit;male;19.11.21
449696463;2305;uk;returned;S;;;FALSE;FALSE;space_suit;male;07.12.21
591566754;2305;canada;returned;XS;;387,5;FALSE;FALSE;space_suit;male;09.08.21
471880403;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;06.12.21
846801457;1219;us;returned;S;;34,31;FALSE;FALSE;space_helmet;female;20.12.21
463507249;2305;us;purchased;3XL;;189,44;FALSE;FALSE;space_suit;male;06.09.21
590484797;4982;us;purchased;S;;;FALSE;FALSE;space_socks;female;15.11.21
933724184;6678;uk;purchased;XS;;;FALSE;FALSE;space_gloves;female;17.12.21
838523397;4982;us;purchased;S;;;FALSE;FALSE;space_socks;female;05.11.21
674565670;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;28.09.21
473822341;6678;canada;purchased;S;;254,75;FALSE;FALSE;space_gloves;female;01.12.21
403570797;2305;switzerland;returned;S;;;FALSE;FALSE;space_suit;male;17.10.21
323421402;2305;germany;returned;2XS;;;FALSE;FALSE;space_suit;female;12.10.21
822726686;9602;uk;returned;M;;;FALSE;FALSE;space_underwear;male;19.12.21
964734401;2305;germany;returned;3XL;;;FALSE;FALSE;space_suit;male;06.12.21
269818721;1219;uk;purchased;L;;;FALSE;FALSE;space_helmet;male;26.12.21
946013875;2305;ireland;returned;M;;;FALSE;FALSE;space_suit;male;21.12.21
793080526;2305;us;purchased;S;;280,44;FALSE;FALSE;space_suit;female;12.10.21
456989886;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;female;28.08.21
456219129;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;23.12.21
608222661;2305;us;returned;M;;258,75;FALSE;FALSE;space_suit;female;30.09.21
252226011;6678;uk;cancelled;L;;;FALSE;FALSE;space_gloves;male;18.12.21
915772820;2305;us;purchased;M;;389,75;FALSE;FALSE;space_suit;male;19.10.21
869907966;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;female;13.10.21
505622039;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;17.11.21
285338129;2305;us;purchased;M;;210,94;FALSE;FALSE;space_suit;female;30.07.21
374380301;9602;uk;purchased;S;;;FALSE;FALSE;space_underwear;male;10.12.21
143690623;4982;us;returned;M;;217,6066667;FALSE;FALSE;space_socks;female;17.09.21
623900653;4982;germany;purchased;2XL;;;FALSE;FALSE;space_socks;female;17.12.21
259113572;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;female;27.10.21
807003715;2305;canada;purchased;XL;;312,5;FALSE;FALSE;space_suit;male;08.08.21
467258771;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;29.12.21
978984791;2305;france;purchased;S;;;FALSE;FALSE;space_suit;male;27.12.21
194136741;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;28.11.21
665482086;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;17.12.21
339212398;6678;us;purchased;L;;160,7;FALSE;FALSE;space_gloves;male;17.12.21
414532917;2305;germany;returned;XS;;;FALSE;FALSE;space_suit;female;25.10.21
391975221;6678;ireland;returned;L;;;FALSE;FALSE;space_gloves;female;19.12.21
939252050;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;29.10.21
223251037;1219;uk;purchased;S;;;FALSE;FALSE;space_helmet;female;21.12.21
391685730;9602;sweden;returned;M;;;FALSE;FALSE;space_underwear;male;16.11.21
650704416;9602;canada;purchased;M;;552,16;FALSE;FALSE;space_underwear;female;15.10.21
261057341;6678;us;purchased;L;;203,75;FALSE;FALSE;space_gloves;female;04.12.21
613473250;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;female;28.12.21
941344176;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;18.12.21
251852730;2305;canada;purchased;M;;92,26;FALSE;FALSE;space_suit;male;25.09.21
598815388;2305;us;purchased;S;;160,7;FALSE;FALSE;space_suit;female;03.11.21
620917400;2305;germany;returned;M;;;FALSE;FALSE;space_suit;female;13.12.21
848495091;1219;canada;purchased;M;;517,67;FALSE;FALSE;space_helmet;female;04.12.21
585203654;9602;canada;purchased;M;;-498,5;FALSE;FALSE;space_underwear;female;04.11.21
798562679;2305;us;purchased;M;;367,44;FALSE;FALSE;space_suit;female;14.11.21
380902825;2305;canada;purchased;M;;463,35;FALSE;FALSE;space_suit;male;24.11.21
828416509;2305;austria;purchased;M;;;FALSE;FALSE;space_suit;male;11.11.21
730724055;2305;switzerland;purchased;XS;;;FALSE;FALSE;space_suit;female;24.11.21
213887727;1219;uk;cancelled;S;;;FALSE;FALSE;space_helmet;female;02.10.21
234885016;2305;us;purchased;M;;351,5;FALSE;FALSE;space_suit;female;16.11.21
598928161;1219;germany;purchased;L;;;FALSE;FALSE;space_helmet;male;05.12.21
813293719;9602;germany;purchased;XS;;;FALSE;FALSE;space_underwear;male;07.12.21
661718537;6678;france;purchased;M;;;FALSE;FALSE;space_gloves;male;28.11.21
879887399;2305;us;purchased;M;;358,75;FALSE;FALSE;space_suit;female;11.12.21
353583453;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;22.12.21
914444407;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;21.11.21
214354744;6678;canada;purchased;XL;;87,34;FALSE;FALSE;space_gloves;male;20.12.21
244892166;2305;uk;returned;M;;;FALSE;FALSE;space_suit;male;25.11.21
937132003;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;07.11.21
411620990;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;07.12.21
493768240;1219;us;purchased;M;;396,13;FALSE;FALSE;space_helmet;female;20.10.21
156926185;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;male;31.10.21
205847696;2305;italy;purchased;M;;;FALSE;FALSE;space_suit;female;03.11.21
867037206;2305;us;purchased;M;;34,31;FALSE;FALSE;space_suit;female;19.10.21
653803776;2305;france;purchased;M;;;FALSE;FALSE;space_suit;male;19.12.21
589807205;6678;germany;purchased;M;;;FALSE;FALSE;space_gloves;male;17.12.21
198167067;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;13.12.21
595928834;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;14.08.21
878322120;9602;uk;purchased;M;;;FALSE;FALSE;space_underwear;male;05.12.21
297939190;2305;canada;purchased;M;;73,5;FALSE;FALSE;space_suit;male;01.12.21
277581753;2305;us;cancelled;M;;420,82;FALSE;FALSE;space_suit;male;18.10.21
459715158;2305;canada;purchased;L;;412,5;FALSE;FALSE;space_suit;male;04.08.21
886341518;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;female;08.12.21
660971387;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;25.11.21
657766620;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;25.11.21
187899193;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;23.11.21
118305573;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;male;27.11.21
890264497;9602;us;purchased;L;;245,5;FALSE;FALSE;space_underwear;female;19.12.21
211877050;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;22.10.21
861097338;2305;france;purchased;XS;;;FALSE;FALSE;space_suit;male;21.12.21
841605214;2305;netherlands;purchased;S;;;FALSE;FALSE;space_suit;female;07.11.21
476548646;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;30.11.21
816307973;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;female;12.10.21
131851698;2305;france;purchased;M;;;FALSE;FALSE;space_suit;male;19.12.21
470217457;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;male;14.12.21
129964137;9602;canada;cancelled;S;;437,19;FALSE;FALSE;space_underwear;female;23.09.21
524789128;9602;uk;purchased;S;;;FALSE;FALSE;space_underwear;male;06.11.21
210156145;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;29.10.21
193369301;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;20.12.21
331777460;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;03.12.21
895833054;2305;germany;returned;L;;;FALSE;FALSE;space_suit;male;24.12.21
198774523;4982;germany;purchased;M;;;FALSE;FALSE;space_socks;female;15.11.21
808008825;6678;us;purchased;L;;425,69;FALSE;FALSE;space_gloves;male;13.10.21
263249557;2305;netherlands;purchased;XL;;;FALSE;FALSE;space_suit;male;13.10.21
588465425;6678;canada;purchased;XL;;412,5;FALSE;FALSE;space_gloves;male;28.09.21
588795825;2305;canada;purchased;XL;;525,5;FALSE;FALSE;space_suit;female;28.11.21
424653370;2305;us;purchased;S;;252,6;FALSE;FALSE;space_suit;male;26.07.21
932887973;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;20.10.21
917474380;6678;uk;purchased;XS;;;FALSE;FALSE;space_gloves;female;14.12.21
238698789;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;30.12.21
270559972;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;28.10.21
567663100;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;02.12.21
201700507;2305;us;purchased;XS;;237,5;FALSE;FALSE;space_suit;female;20.10.21
476591734;2305;uk;purchased;XS;;;FALSE;FALSE;space_suit;female;18.09.21
668916755;9602;us;purchased;S;;-260,73;FALSE;FALSE;space_underwear;male;25.10.21
786673848;6678;us;purchased;2XL;;258,75;FALSE;FALSE;space_gloves;male;22.09.21
748713721;4982;us;purchased;M;;230,5;FALSE;FALSE;space_socks;female;26.09.21
548225996;2305;canada;purchased;S;;338,4;FALSE;FALSE;space_suit;female;24.11.21
243256042;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;female;13.12.21
444294617;6678;uk;purchased;XS;;;FALSE;FALSE;space_gloves;male;12.12.21
257879795;2305;canada;purchased;L;;322,21;FALSE;FALSE;space_suit;female;09.10.21
401332497;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;male;05.12.21
986994677;2305;us;purchased;XL;;186,88;FALSE;FALSE;space_suit;female;07.12.21
423109071;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;female;11.12.21
695985929;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;11.10.21
573857561;6678;ireland;purchased;M;;;FALSE;FALSE;space_gloves;male;30.12.21
127219291;6678;france;purchased;XS;;;FALSE;FALSE;space_gloves;male;04.11.21
218336033;2305;us;returned;S;;270,47;FALSE;FALSE;space_suit;female;20.12.21
716086580;2305;uk;purchased;2XL;;;FALSE;FALSE;space_suit;male;04.12.21
553817674;4982;us;purchased;S;;343,75;FALSE;FALSE;space_socks;female;02.12.21
659012963;2305;us;purchased;M;;;FALSE;FALSE;space_suit;male;26.06.21
625500084;2305;ireland;purchased;S;;;FALSE;FALSE;space_suit;female;13.12.21
573357950;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;20.12.21
528419753;2305;austria;purchased;XL;;;FALSE;FALSE;space_suit;male;12.10.21
920816379;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;28.11.21
376019825;2305;canada;purchased;S;;689,35;FALSE;FALSE;space_suit;male;06.05.21
932250489;9602;canada;returned;S;;;FALSE;FALSE;space_underwear;male;03.12.21
875293567;9602;uk;purchased;2XL;;;FALSE;FALSE;space_underwear;male;03.12.21
133038669;6678;canada;purchased;L;;;FALSE;FALSE;space_gloves;male;12.10.21
104390611;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;01.12.21
833399044;2305;sweden;purchased;S;;;FALSE;FALSE;space_suit;female;18.09.21
356215241;6678;us;returned;XL;;301,6;FALSE;FALSE;space_gloves;female;10.11.21
989369388;6678;us;purchased;L;;39,75;FALSE;FALSE;space_gloves;male;30.11.21
488202343;2305;us;purchased;M;;;FALSE;FALSE;space_suit;female;24.12.21
206809520;6678;uk;returned;M;;;FALSE;FALSE;space_gloves;male;25.12.21
317724345;1219;canada;purchased;S;;73,5;FALSE;FALSE;space_helmet;female;19.12.21
464799321;2305;us;purchased;L;;345,13;FALSE;FALSE;space_suit;male;27.10.21
534510174;4982;france;purchased;M;;;FALSE;FALSE;space_socks;male;28.12.21
564884085;2305;canada;purchased;L;;786,4;FALSE;FALSE;space_suit;male;25.10.21
586088583;9602;netherlands;purchased;2XL;;;FALSE;FALSE;space_underwear;female;06.10.21
321113943;6678;canada;purchased;S;;478,4;FALSE;FALSE;space_gloves;male;30.12.21
228674835;2305;germany;purchased;S;;;FALSE;FALSE;space_suit;female;30.09.21
314495572;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;29.12.21
779170243;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;male;30.12.21
338391911;4982;us;purchased;L;;;FALSE;FALSE;space_socks;female;30.11.21
551757101;1219;us;purchased;M;;;FALSE;FALSE;space_helmet;female;28.10.21
795644288;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;female;22.11.21
889312817;2305;canada;purchased;L;;-417,5;FALSE;FALSE;space_suit;male;12.11.21
168514732;2305;us;purchased;S;;290,6;FALSE;FALSE;space_suit;female;20.09.21
377925788;4982;uk;purchased;M;;;FALSE;FALSE;space_socks;male;19.12.21
250686608;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;male;08.12.21
515100599;6678;uk;purchased;XL;;;FALSE;FALSE;space_gloves;male;03.12.21
920691342;2305;us;purchased;M;;-343,75;FALSE;FALSE;space_suit;female;27.10.21
176156255;9602;us;purchased;L;;351,5;FALSE;FALSE;space_underwear;male;24.11.21
477176947;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;female;11.12.21
918458679;2305;germany;purchased;S;;;FALSE;FALSE;space_suit;male;24.11.21
781876027;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;male;20.09.21
355575238;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;27.12.21
445164473;6678;uk;purchased;XS;;;FALSE;FALSE;space_gloves;female;27.12.21
688766073;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;female;24.11.21
507660073;6678;us;purchased;L;;317,49;FALSE;FALSE;space_gloves;male;10.11.21
993441231;2305;uk;purchased;XS;;;FALSE;FALSE;space_suit;female;07.11.21
236434255;1219;us;purchased;L;;388,16;FALSE;FALSE;space_helmet;female;25.10.21
132622888;9602;canada;purchased;S;;;FALSE;FALSE;space_underwear;female;07.10.21
119949901;2305;us;purchased;M;;405,69;FALSE;FALSE;space_suit;female;10.12.21
229786611;6678;us;purchased;L;;364,25;FALSE;FALSE;space_gloves;male;03.10.21
290140463;6678;canada;purchased;S;;802,35;FALSE;FALSE;space_gloves;female;04.12.21
149208365;2305;us;returned;M;;620,21;FALSE;FALSE;space_suit;male;18.10.21
821531711;2305;us;purchased;L;;471,25;FALSE;FALSE;space_suit;male;22.08.21
465981338;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;female;29.12.21
682255320;2305;uk;purchased;XS;;;FALSE;FALSE;space_suit;male;21.12.21
465475921;6678;uk;purchased;L;;;FALSE;FALSE;space_gloves;female;14.12.21
464289872;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;male;29.12.21
771527585;6678;uk;cancelled;S;;;FALSE;FALSE;space_gloves;male;14.11.21
563465746;4982;germany;purchased;L;;;FALSE;FALSE;space_socks;female;21.09.21
884135093;2305;canada;purchased;XL;;44,75;FALSE;FALSE;space_suit;male;18.10.21
386117069;2305;uk;purchased;XS;;;FALSE;FALSE;space_suit;male;19.10.21
177776845;2305;us;returned;L;;442,59;FALSE;FALSE;space_suit;male;02.12.21
919476662;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;male;24.11.21
406103086;4982;uk;purchased;L;;;FALSE;FALSE;space_socks;female;25.11.21
358004529;2305;germany;purchased;3XL;;;FALSE;FALSE;space_suit;male;16.11.21
388167353;2305;italy;purchased;S;;;FALSE;FALSE;space_suit;female;28.09.21
188542081;9602;canada;purchased;S;;552,16;FALSE;FALSE;space_underwear;female;21.10.21
483492744;6678;canada;purchased;XL;;93,6;FALSE;FALSE;space_gloves;male;22.11.21
258362027;2305;canada;purchased;M;;417,5;FALSE;FALSE;space_suit;female;13.10.21
524753116;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;21.10.21
189856673;2305;uk;cancelled;XL;;;FALSE;FALSE;space_suit;male;25.11.21
908985870;2305;ireland;purchased;M;;;FALSE;FALSE;space_suit;female;21.12.21
881916707;4982;us;cancelled;M;;;FALSE;FALSE;space_socks;female;23.09.21
250020137;2305;us;purchased;L;;21,25;FALSE;FALSE;space_suit;male;01.12.21
597618975;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;29.11.21
972739345;2305;canada;purchased;M;;464,75;FALSE;FALSE;space_suit;male;27.12.21
480427649;2305;us;returned;L;;253,5;FALSE;FALSE;space_suit;male;07.08.21
545858281;2305;us;purchased;2XS;;267,88;FALSE;FALSE;space_suit;female;20.07.21
218953646;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;female;26.11.21
965103261;6678;uk;purchased;M;;;FALSE;FALSE;space_gloves;female;13.12.21
780340598;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;male;18.12.21
559449312;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;01.11.21
300162305;2305;us;purchased;S;;405,5;FALSE;FALSE;space_suit;female;13.12.21
448022274;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;female;26.11.21
485627485;2305;uk;returned;L;;;FALSE;FALSE;space_suit;male;18.12.21
978407537;2305;netherlands;purchased;L;;;FALSE;FALSE;space_suit;male;27.12.21
768462585;2305;us;purchased;S;;252,35;FALSE;FALSE;space_suit;male;19.09.21
300890589;2305;canada;purchased;M;;525,5;FALSE;FALSE;space_suit;male;31.10.21
968746395;2305;uk;purchased;2XL;;;FALSE;FALSE;space_suit;male;28.11.21
469212340;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;15.11.21
878800836;2305;us;purchased;L;;404,5;FALSE;FALSE;space_suit;male;22.11.21
670653581;2305;us;returned;L;;;FALSE;FALSE;space_suit;female;03.10.21
738981062;2305;canada;purchased;L;;502,9;FALSE;FALSE;space_suit;male;16.10.21
777958739;2305;us;purchased;XL;;388,16;FALSE;FALSE;space_suit;female;24.10.21
209309464;4982;germany;purchased;L;;;FALSE;FALSE;space_socks;female;22.11.21
668943005;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;male;18.11.21
973005469;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;male;27.12.21
133173295;2305;uk;purchased;L;;;FALSE;FALSE;space_suit;female;21.12.21
156339211;2305;canada;purchased;S;;312,5;FALSE;FALSE;space_suit;female;25.08.21
973750452;1219;us;purchased;M;;;FALSE;FALSE;space_helmet;female;17.11.21
157966579;4982;uk;purchased;M;;;FALSE;FALSE;space_socks;female;03.11.21
494111848;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;30.09.21
491545682;4982;uk;purchased;M;;;FALSE;FALSE;space_socks;male;16.12.21
550895564;2305;uk;purchased;XS;;;FALSE;FALSE;space_suit;male;08.12.21
710885818;4982;us;purchased;XL;;337,5;FALSE;FALSE;space_socks;male;21.09.21
736869713;1219;uk;returned;M;;;FALSE;FALSE;space_helmet;male;29.12.21
947919807;6678;uk;purchased;L;;;FALSE;FALSE;space_gloves;male;25.11.21
587755199;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;female;01.11.21
275508362;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;20.12.21
691369542;2305;us;returned;S;;;FALSE;FALSE;space_suit;female;28.10.21
209906640;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;male;27.11.21
165209108;2305;us;purchased;S;;;FALSE;FALSE;space_suit;female;17.09.21
606901766;9602;uk;purchased;3XL;;;FALSE;FALSE;space_underwear;male;26.11.21
936036448;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;28.11.21
439937929;6678;france;purchased;M;;;FALSE;FALSE;space_gloves;male;11.12.21
195052848;2305;us;purchased;S;;244,88;FALSE;FALSE;space_suit;female;21.09.21
717290984;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;15.10.21
660572155;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;male;01.12.21
498233796;2305;us;purchased;XS;;;FALSE;FALSE;space_suit;female;02.10.21
856106500;2305;us;purchased;XL;;220,63;FALSE;FALSE;space_suit;female;21.12.21
529024610;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;25.09.21
870823239;2305;germany;purchased;XS;;;FALSE;FALSE;space_suit;female;23.12.21
212221956;4982;uk;purchased;M;;;FALSE;FALSE;space_socks;female;21.11.21
149601222;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;female;06.10.21
836276505;2305;germany;purchased;XS;;;FALSE;FALSE;space_suit;male;18.12.21
108214585;4982;germany;purchased;M;;;FALSE;FALSE;space_socks;female;13.12.21
924764865;6678;uk;returned;M;;;FALSE;FALSE;space_gloves;female;08.12.21
534356942;2305;germany;purchased;2XS;;;FALSE;FALSE;space_suit;female;23.12.21
677294265;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;male;04.12.21
812254659;9602;uk;purchased;M;;;FALSE;FALSE;space_underwear;male;25.11.21
176556438;2305;canada;purchased;S;;;FALSE;FALSE;space_suit;female;03.10.21
707283147;2305;us;purchased;S;;396,13;FALSE;FALSE;space_suit;male;12.10.21
460572551;9602;uk;purchased;L;;;FALSE;FALSE;space_underwear;male;21.11.21
394087116;6678;canada;purchased;S;;488,93;FALSE;FALSE;space_gloves;male;26.10.21
255211957;2305;germany;purchased;L;;;FALSE;FALSE;space_suit;female;11.10.21
509427692;6678;us;purchased;L;;192,18;FALSE;FALSE;space_gloves;male;28.10.21
449922531;6678;uk;purchased;S;;;FALSE;FALSE;space_gloves;female;17.11.21
245487935;9602;canada;purchased;M;;;FALSE;FALSE;space_underwear;female;29.09.21
233932599;2305;canada;purchased;L;;73,5;FALSE;FALSE;space_suit;male;02.11.21
736596199;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;01.12.21
340132108;6678;uk;returned;L;;;FALSE;FALSE;space_gloves;male;09.12.21
281726698;9602;canada;purchased;L;;359,75;FALSE;FALSE;space_underwear;male;14.10.21
416234595;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;14.12.21
925412075;2305;canada;purchased;L;;299,5;FALSE;FALSE;space_suit;male;03.10.21
145268450;2305;us;purchased;XL;;;FALSE;FALSE;space_suit;male;09.11.21
781969029;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;21.05.21
709483593;2305;germany;purchased;2XL;;;FALSE;FALSE;space_suit;male;24.11.21
414318440;2305;us;purchased;XL;;58,4;FALSE;FALSE;space_suit;female;28.10.21
133986887;2305;netherlands;purchased;M;;;FALSE;FALSE;space_suit;female;21.10.21
802180347;6678;italy;purchased;XS;;;FALSE;FALSE;space_gloves;female;27.11.21
649169213;9602;uk;returned;XL;;;FALSE;FALSE;space_underwear;male;12.12.21
109023698;6678;us;purchased;L;;;FALSE;FALSE;space_gloves;female;23.11.21
176892792;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;male;28.11.21
314278105;6678;netherlands;purchased;L;;;FALSE;FALSE;space_gloves;male;07.12.21
452872583;2305;uk;purchased;M;;;FALSE;FALSE;space_suit;female;04.12.21
583921994;6678;uk;purchased;L;;;FALSE;FALSE;space_gloves;male;09.12.21
482198098;2305;germany;purchased;M;;;FALSE;FALSE;space_suit;female;14.12.21
273074531;2305;us;purchased;M;;182,6;FALSE;FALSE;space_suit;female;31.10.21
825636874;4982;uk;purchased;XL;;;FALSE;FALSE;space_socks;female;26.11.21
281578881;9602;canada;returned;XS;;73,5;FALSE;FALSE;space_underwear;female;30.11.21
473389438;9602;uk;purchased;M;;;FALSE;FALSE;space_underwear;male;17.12.21
230325168;2305;canada;purchased;M;;689,35;FALSE;FALSE;space_suit;male;22.08.21
696404323;2305;us;purchased;XL;;388,16;FALSE;FALSE;space_suit;male;02.11.21
575342871;2305;canada;purchased;M;;432,45;FALSE;FALSE;space_suit;female;16.12.21
803293599;2305;us;purchased;M;;;FALSE;FALSE;space_suit;female;31.12.21
102859677;2305;uk;purchased;XL;;;FALSE;FALSE;space_suit;male;07.12.21
751900863;2305;us;purchased;L;;;FALSE;FALSE;space_suit;male;31.10.21
593943895;2305;canada;purchased;S;;842,4;FALSE;FALSE;space_suit;female;21.10.21
532029024;2305;us;purchased;XL;;34,31;FALSE;FALSE;space_suit;female;23.11.21
258067381;2305;uk;purchased;S;;;FALSE;FALSE;space_suit;male;25.11.21
154935167;2305;sweden;purchased;S;;;FALSE;FALSE;space_suit;female;30.12.21
